Fecha,Date,Day Week,Day Month,Week of Month,Week of Year,Week of Year ISO,Week ID ISO,Month of Year,Month name,Quarter No,Quarter,Year,Year-Month,Year-Week,Year-Month ISO,Year-Week ISO,Year_ISO
2014-09-13,09-13-2014,06,13,02,37,37,37,09,September,03,Q03,2014,201409,201437,201409,201437,2014
2014-09-14,09-14-2014,07,14,02,38,37,37,09,September,03,Q03,2014,201409,201438,201409,201437,2014
2014-09-15,09-15-2014,01,15,03,38,38,37,09,September,03,Q03,2014,201409,201438,201409,201438,2014
2014-09-16,09-16-2014,02,16,03,38,38,37,09,September,03,Q03,2014,201409,201438,201409,201438,2014
2014-09-17,09-17-2014,03,17,03,38,38,38,09,September,03,Q03,2014,201409,201438,201409,201438,2014
2014-09-18,09-18-2014,04,18,03,38,38,38,09,September,03,Q03,2014,201409,201438,201409,201438,2014
2014-09-19,09-19-2014,05,19,03,38,38,38,09,September,03,Q03,2014,201409,201438,201409,201438,2014
2014-09-20,09-20-2014,06,20,03,38,38,38,09,September,03,Q03,2014,201409,201438,201409,201438,2014
2014-09-21,09-21-2014,07,21,03,39,38,38,09,September,03,Q03,2014,201409,201439,201409,201438,2014
2014-09-22,09-22-2014,01,22,04,39,39,38,09,September,03,Q03,2014,201409,201439,201409,201439,2014
2014-09-23,09-23-2014,02,23,04,39,39,38,09,September,03,Q03,2014,201409,201439,201409,201439,2014
2014-09-24,09-24-2014,03,24,04,39,39,39,09,September,03,Q03,2014,201409,201439,201409,201439,2014
2014-09-25,09-25-2014,04,25,04,39,39,39,09,September,03,Q03,2014,201409,201439,201409,201439,2014
2014-09-26,09-26-2014,05,26,04,39,39,39,09,September,03,Q03,2014,201409,201439,201409,201439,2014
2014-09-27,09-27-2014,06,27,04,39,39,39,09,September,03,Q03,2014,201409,201439,201409,201439,2014
2014-09-28,09-28-2014,07,28,04,40,39,39,09,September,03,Q03,2014,201409,201440,201409,201439,2014
2014-09-29,09-29-2014,01,29,05,40,40,39,09,September,03,Q03,2014,201409,201440,201409,201440,2014
2014-09-30,09-30-2014,02,30,05,40,40,39,09,September,03,Q03,2014,201409,201440,201409,201440,2014
2014-10-01,10-01-2014,03,01,01,40,40,40,10,October,04,Q04,2014,201410,201440,201410,201440,2014
2014-10-02,10-02-2014,04,02,01,40,40,40,10,October,04,Q04,2014,201410,201440,201410,201440,2014
2014-10-03,10-03-2014,05,03,01,40,40,40,10,October,04,Q04,2014,201410,201440,201410,201440,2014
2014-10-04,10-04-2014,06,04,01,40,40,40,10,October,04,Q04,2014,201410,201440,201410,201440,2014
2014-10-05,10-05-2014,07,05,01,41,40,40,10,October,04,Q04,2014,201410,201441,201410,201440,2014
2014-10-06,10-06-2014,01,06,01,41,41,40,10,October,04,Q04,2014,201410,201441,201410,201441,2014
2014-10-07,10-07-2014,02,07,01,41,41,40,10,October,04,Q04,2014,201410,201441,201410,201441,2014
2014-10-08,10-08-2014,03,08,02,41,41,41,10,October,04,Q04,2014,201410,201441,201410,201441,2014
2014-10-09,10-09-2014,04,09,02,41,41,41,10,October,04,Q04,2014,201410,201441,201410,201441,2014
2014-10-10,10-10-2014,05,10,02,41,41,41,10,October,04,Q04,2014,201410,201441,201410,201441,2014
2014-10-11,10-11-2014,06,11,02,41,41,41,10,October,04,Q04,2014,201410,201441,201410,201441,2014
2014-10-12,10-12-2014,07,12,02,42,41,41,10,October,04,Q04,2014,201410,201442,201410,201441,2014
2014-10-13,10-13-2014,01,13,02,42,42,41,10,October,04,Q04,2014,201410,201442,201410,201442,2014
2014-10-14,10-14-2014,02,14,02,42,42,41,10,October,04,Q04,2014,201410,201442,201410,201442,2014
2014-10-15,10-15-2014,03,15,03,42,42,42,10,October,04,Q04,2014,201410,201442,201410,201442,2014
2014-10-16,10-16-2014,04,16,03,42,42,42,10,October,04,Q04,2014,201410,201442,201410,201442,2014
2014-10-17,10-17-2014,05,17,03,42,42,42,10,October,04,Q04,2014,201410,201442,201410,201442,2014
2014-10-18,10-18-2014,06,18,03,42,42,42,10,October,04,Q04,2014,201410,201442,201410,201442,2014
2014-10-19,10-19-2014,07,19,03,43,42,42,10,October,04,Q04,2014,201410,201443,201410,201442,2014
2014-10-20,10-20-2014,01,20,03,43,43,42,10,October,04,Q04,2014,201410,201443,201410,201443,2014
2014-10-21,10-21-2014,02,21,03,43,43,42,10,October,04,Q04,2014,201410,201443,201410,201443,2014
2014-10-22,10-22-2014,03,22,04,43,43,43,10,October,04,Q04,2014,201410,201443,201410,201443,2014
2014-10-23,10-23-2014,04,23,04,43,43,43,10,October,04,Q04,2014,201410,201443,201410,201443,2014
2014-10-24,10-24-2014,05,24,04,43,43,43,10,October,04,Q04,2014,201410,201443,201410,201443,2014
2014-10-25,10-25-2014,06,25,04,43,43,43,10,October,04,Q04,2014,201410,201443,201410,201443,2014
2014-10-26,10-26-2014,07,26,04,44,43,43,10,October,04,Q04,2014,201410,201444,201410,201443,2014
2014-10-27,10-27-2014,01,27,04,44,44,43,10,October,04,Q04,2014,201410,201444,201410,201444,2014
2014-10-28,10-28-2014,02,28,04,44,44,43,10,October,04,Q04,2014,201410,201444,201410,201444,2014
2014-10-29,10-29-2014,03,29,05,44,44,44,10,October,04,Q04,2014,201410,201444,201410,201444,2014
2014-10-30,10-30-2014,04,30,05,44,44,44,10,October,04,Q04,2014,201410,201444,201410,201444,2014
2014-10-31,10-31-2014,05,31,05,44,44,44,10,October,04,Q04,2014,201410,201444,201410,201444,2014
2014-11-01,11-01-2014,06,01,01,44,44,44,11,November,04,Q04,2014,201411,201444,201411,201444,2014
2014-11-02,11-02-2014,07,02,01,45,44,44,11,November,04,Q04,2014,201411,201445,201411,201444,2014
2014-11-03,11-03-2014,01,03,01,45,45,44,11,November,04,Q04,2014,201411,201445,201411,201445,2014
2014-11-04,11-04-2014,02,04,01,45,45,44,11,November,04,Q04,2014,201411,201445,201411,201445,2014
2014-11-05,11-05-2014,03,05,01,45,45,45,11,November,04,Q04,2014,201411,201445,201411,201445,2014
2014-11-06,11-06-2014,04,06,01,45,45,45,11,November,04,Q04,2014,201411,201445,201411,201445,2014
2014-11-07,11-07-2014,05,07,01,45,45,45,11,November,04,Q04,2014,201411,201445,201411,201445,2014
2014-11-08,11-08-2014,06,08,02,45,45,45,11,November,04,Q04,2014,201411,201445,201411,201445,2014
2014-11-09,11-09-2014,07,09,02,46,45,45,11,November,04,Q04,2014,201411,201446,201411,201445,2014
2014-11-10,11-10-2014,01,10,02,46,46,45,11,November,04,Q04,2014,201411,201446,201411,201446,2014
2014-11-11,11-11-2014,02,11,02,46,46,45,11,November,04,Q04,2014,201411,201446,201411,201446,2014
2014-11-12,11-12-2014,03,12,02,46,46,46,11,November,04,Q04,2014,201411,201446,201411,201446,2014
2014-11-13,11-13-2014,04,13,02,46,46,46,11,November,04,Q04,2014,201411,201446,201411,201446,2014
2014-11-14,11-14-2014,05,14,02,46,46,46,11,November,04,Q04,2014,201411,201446,201411,201446,2014
2014-11-15,11-15-2014,06,15,03,46,46,46,11,November,04,Q04,2014,201411,201446,201411,201446,2014
2014-11-16,11-16-2014,07,16,03,47,46,46,11,November,04,Q04,2014,201411,201447,201411,201446,2014
2014-11-17,11-17-2014,01,17,03,47,47,46,11,November,04,Q04,2014,201411,201447,201411,201447,2014
2014-11-18,11-18-2014,02,18,03,47,47,46,11,November,04,Q04,2014,201411,201447,201411,201447,2014
2014-11-19,11-19-2014,03,19,03,47,47,47,11,November,04,Q04,2014,201411,201447,201411,201447,2014
2014-11-20,11-20-2014,04,20,03,47,47,47,11,November,04,Q04,2014,201411,201447,201411,201447,2014
2014-11-21,11-21-2014,05,21,03,47,47,47,11,November,04,Q04,2014,201411,201447,201411,201447,2014
2014-11-22,11-22-2014,06,22,04,47,47,47,11,November,04,Q04,2014,201411,201447,201411,201447,2014
2014-11-23,11-23-2014,07,23,04,48,47,47,11,November,04,Q04,2014,201411,201448,201411,201447,2014
2014-11-24,11-24-2014,01,24,04,48,48,47,11,November,04,Q04,2014,201411,201448,201411,201448,2014
2014-11-25,11-25-2014,02,25,04,48,48,47,11,November,04,Q04,2014,201411,201448,201411,201448,2014
2014-11-26,11-26-2014,03,26,04,48,48,48,11,November,04,Q04,2014,201411,201448,201411,201448,2014
2014-11-27,11-27-2014,04,27,04,48,48,48,11,November,04,Q04,2014,201411,201448,201411,201448,2014
2014-11-28,11-28-2014,05,28,04,48,48,48,11,November,04,Q04,2014,201411,201448,201411,201448,2014
2014-11-29,11-29-2014,06,29,05,48,48,48,11,November,04,Q04,2014,201411,201448,201411,201448,2014
2014-11-30,11-30-2014,07,30,05,49,48,48,11,November,04,Q04,2014,201411,201449,201411,201448,2014
2014-12-01,12-01-2014,01,01,01,49,49,48,12,December,04,Q04,2014,201412,201449,201412,201449,2014
2014-12-02,12-02-2014,02,02,01,49,49,48,12,December,04,Q04,2014,201412,201449,201412,201449,2014
2014-12-03,12-03-2014,03,03,01,49,49,49,12,December,04,Q04,2014,201412,201449,201412,201449,2014
2014-12-04,12-04-2014,04,04,01,49,49,49,12,December,04,Q04,2014,201412,201449,201412,201449,2014
2014-12-05,12-05-2014,05,05,01,49,49,49,12,December,04,Q04,2014,201412,201449,201412,201449,2014
2014-12-06,12-06-2014,06,06,01,49,49,49,12,December,04,Q04,2014,201412,201449,201412,201449,2014
2014-12-07,12-07-2014,07,07,01,50,49,49,12,December,04,Q04,2014,201412,201450,201412,201449,2014
2014-12-08,12-08-2014,01,08,02,50,50,49,12,December,04,Q04,2014,201412,201450,201412,201450,2014
2014-12-09,12-09-2014,02,09,02,50,50,49,12,December,04,Q04,2014,201412,201450,201412,201450,2014
2014-12-10,12-10-2014,03,10,02,50,50,50,12,December,04,Q04,2014,201412,201450,201412,201450,2014
2014-12-11,12-11-2014,04,11,02,50,50,50,12,December,04,Q04,2014,201412,201450,201412,201450,2014
2014-12-12,12-12-2014,05,12,02,50,50,50,12,December,04,Q04,2014,201412,201450,201412,201450,2014
2014-12-13,12-13-2014,06,13,02,50,50,50,12,December,04,Q04,2014,201412,201450,201412,201450,2014
2014-12-14,12-14-2014,07,14,02,51,50,50,12,December,04,Q04,2014,201412,201451,201412,201450,2014
2014-12-15,12-15-2014,01,15,03,51,51,50,12,December,04,Q04,2014,201412,201451,201412,201451,2014
2014-12-16,12-16-2014,02,16,03,51,51,50,12,December,04,Q04,2014,201412,201451,201412,201451,2014
2014-12-17,12-17-2014,03,17,03,51,51,51,12,December,04,Q04,2014,201412,201451,201412,201451,2014
2014-12-18,12-18-2014,04,18,03,51,51,51,12,December,04,Q04,2014,201412,201451,201412,201451,2014
2014-12-19,12-19-2014,05,19,03,51,51,51,12,December,04,Q04,2014,201412,201451,201412,201451,2014
2014-12-20,12-20-2014,06,20,03,51,51,51,12,December,04,Q04,2014,201412,201451,201412,201451,2014
2014-12-21,12-21-2014,07,21,03,52,51,51,12,December,04,Q04,2014,201412,201452,201412,201451,2014
2014-12-22,12-22-2014,01,22,04,52,52,51,12,December,04,Q04,2014,201412,201452,201412,201452,2014
2014-12-23,12-23-2014,02,23,04,52,52,51,12,December,04,Q04,2014,201412,201452,201412,201452,2014
2014-12-24,12-24-2014,03,24,04,52,52,52,12,December,04,Q04,2014,201412,201452,201412,201452,2014
2014-12-25,12-25-2014,04,25,04,52,52,52,12,December,04,Q04,2014,201412,201452,201412,201452,2014
2014-12-26,12-26-2014,05,26,04,52,52,52,12,December,04,Q04,2014,201412,201452,201412,201452,2014
2014-12-27,12-27-2014,06,27,04,52,52,52,12,December,04,Q04,2014,201412,201452,201412,201452,2014
2014-12-28,12-28-2014,07,28,04,53,52,52,12,December,04,Q04,2014,201412,201453,201412,201452,2014
2014-12-29,12-29-2014,01,29,05,53,01,52,12,December,04,Q04,2014,201412,201453,201412,201401,2014
2014-12-30,12-30-2014,02,30,05,53,01,52,12,December,04,Q04,2014,201412,201453,201412,201401,2014
2014-12-31,12-31-2014,03,31,05,53,01,53,12,December,04,Q04,2014,201412,201453,201412,201401,2014
2015-01-01,01-01-2015,04,01,01,01,01,53,01,January,01,Q01,2015,201501,201501,201501,201501,2015
2015-01-02,01-02-2015,05,02,01,01,01,53,01,January,01,Q01,2015,201501,201501,201501,201501,2015
2015-01-03,01-03-2015,06,03,01,01,01,53,01,January,01,Q01,2015,201501,201501,201501,201501,2015
2015-01-04,01-04-2015,07,04,01,02,01,53,01,January,01,Q01,2015,201501,201502,201501,201501,2015
2015-01-05,01-05-2015,01,05,01,02,02,53,01,January,01,Q01,2015,201501,201502,201501,201502,2015
2015-01-06,01-06-2015,02,06,01,02,02,53,01,January,01,Q01,2015,201501,201502,201501,201502,2015
2015-01-07,01-07-2015,03,07,01,02,02,54,01,January,01,Q01,2015,201501,201502,201501,201502,2015
2015-01-08,01-08-2015,04,08,02,02,02,54,01,January,01,Q01,2015,201501,201502,201501,201502,2015
2015-01-09,01-09-2015,05,09,02,02,02,54,01,January,01,Q01,2015,201501,201502,201501,201502,2015
2015-01-10,01-10-2015,06,10,02,02,02,54,01,January,01,Q01,2015,201501,201502,201501,201502,2015
2015-01-11,01-11-2015,07,11,02,03,02,54,01,January,01,Q01,2015,201501,201503,201501,201502,2015
2015-01-12,01-12-2015,01,12,02,03,03,54,01,January,01,Q01,2015,201501,201503,201501,201503,2015
2015-01-13,01-13-2015,02,13,02,03,03,54,01,January,01,Q01,2015,201501,201503,201501,201503,2015
2015-01-14,01-14-2015,03,14,02,03,03,55,01,January,01,Q01,2015,201501,201503,201501,201503,2015
2015-01-15,01-15-2015,04,15,03,03,03,55,01,January,01,Q01,2015,201501,201503,201501,201503,2015
2015-01-16,01-16-2015,05,16,03,03,03,55,01,January,01,Q01,2015,201501,201503,201501,201503,2015
2015-01-17,01-17-2015,06,17,03,03,03,55,01,January,01,Q01,2015,201501,201503,201501,201503,2015
2015-01-18,01-18-2015,07,18,03,04,03,55,01,January,01,Q01,2015,201501,201504,201501,201503,2015
2015-01-19,01-19-2015,01,19,03,04,04,55,01,January,01,Q01,2015,201501,201504,201501,201504,2015
2015-01-20,01-20-2015,02,20,03,04,04,55,01,January,01,Q01,2015,201501,201504,201501,201504,2015
2015-01-21,01-21-2015,03,21,03,04,04,56,01,January,01,Q01,2015,201501,201504,201501,201504,2015
2015-01-22,01-22-2015,04,22,04,04,04,56,01,January,01,Q01,2015,201501,201504,201501,201504,2015
2015-01-23,01-23-2015,05,23,04,04,04,56,01,January,01,Q01,2015,201501,201504,201501,201504,2015
2015-01-24,01-24-2015,06,24,04,04,04,56,01,January,01,Q01,2015,201501,201504,201501,201504,2015
2015-01-25,01-25-2015,07,25,04,05,04,56,01,January,01,Q01,2015,201501,201505,201501,201504,2015
2015-01-26,01-26-2015,01,26,04,05,05,56,01,January,01,Q01,2015,201501,201505,201501,201505,2015
2015-01-27,01-27-2015,02,27,04,05,05,56,01,January,01,Q01,2015,201501,201505,201501,201505,2015
2015-01-28,01-28-2015,03,28,04,05,05,57,01,January,01,Q01,2015,201501,201505,201501,201505,2015
2015-01-29,01-29-2015,04,29,05,05,05,57,01,January,01,Q01,2015,201501,201505,201501,201505,2015
2015-01-30,01-30-2015,05,30,05,05,05,57,01,January,01,Q01,2015,201501,201505,201501,201505,2015
2015-01-31,01-31-2015,06,31,05,05,05,57,01,January,01,Q01,2015,201501,201505,201501,201505,2015
2015-02-01,02-01-2015,07,01,01,06,05,57,02,February,01,Q01,2015,201502,201506,201502,201505,2015
2015-02-02,02-02-2015,01,02,01,06,06,57,02,February,01,Q01,2015,201502,201506,201502,201506,2015
2015-02-03,02-03-2015,02,03,01,06,06,57,02,February,01,Q01,2015,201502,201506,201502,201506,2015
2015-02-04,02-04-2015,03,04,01,06,06,58,02,February,01,Q01,2015,201502,201506,201502,201506,2015
2015-02-05,02-05-2015,04,05,01,06,06,58,02,February,01,Q01,2015,201502,201506,201502,201506,2015
2015-02-06,02-06-2015,05,06,01,06,06,58,02,February,01,Q01,2015,201502,201506,201502,201506,2015
2015-02-07,02-07-2015,06,07,01,06,06,58,02,February,01,Q01,2015,201502,201506,201502,201506,2015
2015-02-08,02-08-2015,07,08,02,07,06,58,02,February,01,Q01,2015,201502,201507,201502,201506,2015
2015-02-09,02-09-2015,01,09,02,07,07,58,02,February,01,Q01,2015,201502,201507,201502,201507,2015
2015-02-10,02-10-2015,02,10,02,07,07,58,02,February,01,Q01,2015,201502,201507,201502,201507,2015
2015-02-11,02-11-2015,03,11,02,07,07,59,02,February,01,Q01,2015,201502,201507,201502,201507,2015
2015-02-12,02-12-2015,04,12,02,07,07,59,02,February,01,Q01,2015,201502,201507,201502,201507,2015
2015-02-13,02-13-2015,05,13,02,07,07,59,02,February,01,Q01,2015,201502,201507,201502,201507,2015
2015-02-14,02-14-2015,06,14,02,07,07,59,02,February,01,Q01,2015,201502,201507,201502,201507,2015
2015-02-15,02-15-2015,07,15,03,08,07,59,02,February,01,Q01,2015,201502,201508,201502,201507,2015
2015-02-16,02-16-2015,01,16,03,08,08,59,02,February,01,Q01,2015,201502,201508,201502,201508,2015
2015-02-17,02-17-2015,02,17,03,08,08,59,02,February,01,Q01,2015,201502,201508,201502,201508,2015
2015-02-18,02-18-2015,03,18,03,08,08,60,02,February,01,Q01,2015,201502,201508,201502,201508,2015
2015-02-19,02-19-2015,04,19,03,08,08,60,02,February,01,Q01,2015,201502,201508,201502,201508,2015
2015-02-20,02-20-2015,05,20,03,08,08,60,02,February,01,Q01,2015,201502,201508,201502,201508,2015
2015-02-21,02-21-2015,06,21,03,08,08,60,02,February,01,Q01,2015,201502,201508,201502,201508,2015
2015-02-22,02-22-2015,07,22,04,09,08,60,02,February,01,Q01,2015,201502,201509,201502,201508,2015
2015-02-23,02-23-2015,01,23,04,09,09,60,02,February,01,Q01,2015,201502,201509,201502,201509,2015
2015-02-24,02-24-2015,02,24,04,09,09,60,02,February,01,Q01,2015,201502,201509,201502,201509,2015
2015-02-25,02-25-2015,03,25,04,09,09,61,02,February,01,Q01,2015,201502,201509,201502,201509,2015
2015-02-26,02-26-2015,04,26,04,09,09,61,02,February,01,Q01,2015,201502,201509,201502,201509,2015
2015-02-27,02-27-2015,05,27,04,09,09,61,02,February,01,Q01,2015,201502,201509,201502,201509,2015
2015-02-28,02-28-2015,06,28,04,09,09,61,02,February,01,Q01,2015,201502,201509,201502,201509,2015
2015-03-01,03-01-2015,07,01,01,10,09,61,03,March,01,Q01,2015,201503,201510,201503,201509,2015
2015-03-02,03-02-2015,01,02,01,10,10,61,03,March,01,Q01,2015,201503,201510,201503,201510,2015
2015-03-03,03-03-2015,02,03,01,10,10,61,03,March,01,Q01,2015,201503,201510,201503,201510,2015
2015-03-04,03-04-2015,03,04,01,10,10,62,03,March,01,Q01,2015,201503,201510,201503,201510,2015
2015-03-05,03-05-2015,04,05,01,10,10,62,03,March,01,Q01,2015,201503,201510,201503,201510,2015
2015-03-06,03-06-2015,05,06,01,10,10,62,03,March,01,Q01,2015,201503,201510,201503,201510,2015
2015-03-07,03-07-2015,06,07,01,10,10,62,03,March,01,Q01,2015,201503,201510,201503,201510,2015
2015-03-08,03-08-2015,07,08,02,11,10,62,03,March,01,Q01,2015,201503,201511,201503,201510,2015
2015-03-09,03-09-2015,01,09,02,11,11,62,03,March,01,Q01,2015,201503,201511,201503,201511,2015
2015-03-10,03-10-2015,02,10,02,11,11,62,03,March,01,Q01,2015,201503,201511,201503,201511,2015
2015-03-11,03-11-2015,03,11,02,11,11,63,03,March,01,Q01,2015,201503,201511,201503,201511,2015
2015-03-12,03-12-2015,04,12,02,11,11,63,03,March,01,Q01,2015,201503,201511,201503,201511,2015
2015-03-13,03-13-2015,05,13,02,11,11,63,03,March,01,Q01,2015,201503,201511,201503,201511,2015
2015-03-14,03-14-2015,06,14,02,11,11,63,03,March,01,Q01,2015,201503,201511,201503,201511,2015
2015-03-15,03-15-2015,07,15,03,12,11,63,03,March,01,Q01,2015,201503,201512,201503,201511,2015
2015-03-16,03-16-2015,01,16,03,12,12,63,03,March,01,Q01,2015,201503,201512,201503,201512,2015
2015-03-17,03-17-2015,02,17,03,12,12,63,03,March,01,Q01,2015,201503,201512,201503,201512,2015
2015-03-18,03-18-2015,03,18,03,12,12,64,03,March,01,Q01,2015,201503,201512,201503,201512,2015
2015-03-19,03-19-2015,04,19,03,12,12,64,03,March,01,Q01,2015,201503,201512,201503,201512,2015
2015-03-20,03-20-2015,05,20,03,12,12,64,03,March,01,Q01,2015,201503,201512,201503,201512,2015
2015-03-21,03-21-2015,06,21,03,12,12,64,03,March,01,Q01,2015,201503,201512,201503,201512,2015
2015-03-22,03-22-2015,07,22,04,13,12,64,03,March,01,Q01,2015,201503,201513,201503,201512,2015
2015-03-23,03-23-2015,01,23,04,13,13,64,03,March,01,Q01,2015,201503,201513,201503,201513,2015
2015-03-24,03-24-2015,02,24,04,13,13,64,03,March,01,Q01,2015,201503,201513,201503,201513,2015
2015-03-25,03-25-2015,03,25,04,13,13,65,03,March,01,Q01,2015,201503,201513,201503,201513,2015
2015-03-26,03-26-2015,04,26,04,13,13,65,03,March,01,Q01,2015,201503,201513,201503,201513,2015
2015-03-27,03-27-2015,05,27,04,13,13,65,03,March,01,Q01,2015,201503,201513,201503,201513,2015
2015-03-28,03-28-2015,06,28,04,13,13,65,03,March,01,Q01,2015,201503,201513,201503,201513,2015
2015-03-29,03-29-2015,07,29,05,14,13,65,03,March,01,Q01,2015,201503,201514,201503,201513,2015
2015-03-30,03-30-2015,01,30,05,14,14,65,03,March,01,Q01,2015,201503,201514,201503,201514,2015
2015-03-31,03-31-2015,02,31,05,14,14,65,03,March,01,Q01,2015,201503,201514,201503,201514,2015
2015-04-01,04-01-2015,03,01,01,14,14,66,04,April,02,Q02,2015,201504,201514,201504,201514,2015
2015-04-02,04-02-2015,04,02,01,14,14,66,04,April,02,Q02,2015,201504,201514,201504,201514,2015
2015-04-03,04-03-2015,05,03,01,14,14,66,04,April,02,Q02,2015,201504,201514,201504,201514,2015
2015-04-04,04-04-2015,06,04,01,14,14,66,04,April,02,Q02,2015,201504,201514,201504,201514,2015
2015-04-05,04-05-2015,07,05,01,15,14,66,04,April,02,Q02,2015,201504,201515,201504,201514,2015
2015-04-06,04-06-2015,01,06,01,15,15,66,04,April,02,Q02,2015,201504,201515,201504,201515,2015
2015-04-07,04-07-2015,02,07,01,15,15,66,04,April,02,Q02,2015,201504,201515,201504,201515,2015
2015-04-08,04-08-2015,03,08,02,15,15,67,04,April,02,Q02,2015,201504,201515,201504,201515,2015
2015-04-09,04-09-2015,04,09,02,15,15,67,04,April,02,Q02,2015,201504,201515,201504,201515,2015
2015-04-10,04-10-2015,05,10,02,15,15,67,04,April,02,Q02,2015,201504,201515,201504,201515,2015
2015-04-11,04-11-2015,06,11,02,15,15,67,04,April,02,Q02,2015,201504,201515,201504,201515,2015
2015-04-12,04-12-2015,07,12,02,16,15,67,04,April,02,Q02,2015,201504,201516,201504,201515,2015
2015-04-13,04-13-2015,01,13,02,16,16,67,04,April,02,Q02,2015,201504,201516,201504,201516,2015
2015-04-14,04-14-2015,02,14,02,16,16,67,04,April,02,Q02,2015,201504,201516,201504,201516,2015
2015-04-15,04-15-2015,03,15,03,16,16,68,04,April,02,Q02,2015,201504,201516,201504,201516,2015
2015-04-16,04-16-2015,04,16,03,16,16,68,04,April,02,Q02,2015,201504,201516,201504,201516,2015
